id,area,centroid_x,centroid_y,perimeter,form_factor,minor_ax,major_ax,eccentricity,convexity,orientation,dist_from_edge,ch_of_int_sat0,ch_of_int_sat1,ch_of_int_sat2
1121.0,379.0,688.6939313984169,863.4881266490765,85.25483399593904,19.177801371174464,17.16117552835141,31.31798476973062,0.8365009257236126,1.1741424802110818,-1.0033507736820504,50.58319420052929,57.917690501319264,61.327327176781004,8.220958839050132
1122.0,211.0,685.5023696682465,788.0947867298578,62.8700576850888,18.73291067927201,11.916514644843744,24.485119622598667,0.87357812264421,1.161137440758294,-1.3777460356154994,103.46835357526425,43.49328056872038,83.50205687203793,6.41462654028436
1123.0,18.0,684.0,897.2777777777778,15.071067811865476,12.618726943880423,4.993110396014109,23.239115794156273,0.9766452945813371,3.2222222222222223,0.21160399211806522,37.36813066197835,49.106199999999994,45.99338888888889,0.13763333333333336
1129.0,179.0,692.1005586592179,893.5586592178771,58.17766952966369,18.908610234093622,12.400273235797505,21.161909941659697,0.8103317594892618,1.1284916201117319,-0.45520022222403317,32.103588561190755,49.36936424581005,60.96741899441339,1.5454916201117317
1132.0,99.0,693.8282828282828,873.5858585858585,40.14213562373095,16.276677297313228,8.42053340976185,17.23221766918808,0.8724795679149319,1.3636363636363635,-0.6772896101872422,40.92055395994406,60.569700000000005,89.54389898989899,5.609601010101009
1133.0,97.0,693.4123711340206,881.3917525773196,39.31370849898475,15.933687380857176,8.582939473426668,15.550454117670245,0.8338828976024205,1.0618556701030928,-0.1276009808288617,37.19164042957044,62.74630206185567,83.97546391752577,1.6430865979381444
1136.0,198.0,695.0808080808081,774.2929292929293,63.491378028648455,20.359369110993654,11.885896565593676,24.426256404956302,0.8736230563996822,1.0656565656565657,1.536998223176023,104.72795350485421,53.20174999999999,79.00765656565659,8.25174393939394
1140.0,58.0,695.5862068965517,749.2413793103449,33.59188309203678,19.455424304639077,5.416937922550502,15.601242174387915,0.9377866775888892,1.1724137931034482,0.9161115721315202,118.73663161795868,47.340093103448275,54.25498275862069,9.03396724137931
1142.0,72.0,696.2777777777778,735.2222222222222,31.071067811865476,13.408489652354762,7.1527822368230565,13.001355203854176,0.8350614603035692,1.0416666666666667,1.3743192319125968,127.6284260774393,43.453987500000004,96.23172222222222,16.091630555555557
1144.0,27.0,697.1481481481482,744.3333333333334,17.071067811865476,10.793383564344797,5.51821338886269,6.441618687137359,0.515897839246836,1.0,1.0876677301607331,120.75782016897314,62.4382,67.14022222222222,4.4807296296296295
